id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
47,Cari teman ni yee.1dan3 punya keinginan sama Gubernur Baru...tunggu dlu hasil resmi KPU baru dengar pernyataan #AHY,yee.1dan3,Agus-Sylvi,0.0,cari,-3.0,"[0.0161, 0.0161, 0.9677]",ni yee.1dan3 punya,1
47,Cari teman ni yee.1dan3 punya keinginan sama Gubernur Baru...tunggu dlu hasil resmi KPU baru dengar pernyataan #AHY,pernyataan,Agus-Sylvi,0.0,punya,3.0,"[0.9677, 0.0161, 0.0161]",dengar pernyataan #ahy,1
47,Cari teman ni yee.1dan3 punya keinginan sama Gubernur Baru...tunggu dlu hasil resmi KPU baru dengar pernyataan #AHY,kpu,Agus-Sylvi,0.0,hasil,3.0,"[0.9677, 0.0161, 0.0161]",resmi kpu baru,1
47,Cari teman ni yee.1dan3 punya keinginan sama Gubernur Baru...tunggu dlu hasil resmi KPU baru dengar pernyataan #AHY,cari,Agus-Sylvi,0.0,punya,3.0,"[0.9677, 0.0161, 0.0161]",cari teman,1
47,Cari teman ni yee.1dan3 punya keinginan sama Gubernur Baru...tunggu dlu hasil resmi KPU baru dengar pernyataan #AHY,dlu,Agus-Sylvi,0.0,hasil,3.0,"[0.9677, 0.0161, 0.0161]",baru...tunggu dlu hasil,1
47,Cari teman ni yee.1dan3 punya keinginan sama Gubernur Baru...tunggu dlu hasil resmi KPU baru dengar pernyataan #AHY,keinginan,Agus-Sylvi,0.0,punya,3.0,"[0.9677, 0.0161, 0.0161]",punya keinginan sama,1
48,blunder itu ya dulu hina2 #AHY tapi sekarang butuh 17% suara dan harus ngemis minta sama orang yang dulu di hina2. JLEB!,orang,Agus-Sylvi,0.0,minta,2.0,"[0.9524, 0.0238, 0.0238]",sama orang yang,1
48,blunder itu ya dulu hina2 #AHY tapi sekarang butuh 17% suara dan harus ngemis minta sama orang yang dulu di hina2. JLEB!,suara,Anies-Sandi,0.317,butuh,-5.0,"[0.0098, 0.0098, 0.9804]",% suara dan,1
48,blunder itu ya dulu hina2 #AHY tapi sekarang butuh 17% suara dan harus ngemis minta sama orang yang dulu di hina2. JLEB!,hina2,Agus-Sylvi,0.0,dulu,-2.6999999999999997,"[0.0179, 0.0179, 0.9643]",dulu hina2 #ahy,0
49,Masih mau mencaci maki #AHY dan Pepo Memo nya?! Kalian hrs mengemis minta suara 17% kpd orang2 yang selama ini kalian hina!!!!!!,#ahy,Anies-Sandi,0.317,maki,-5.0,"[0.0098, 0.0098, 0.9804]",maki #ahy dan,1
49,Masih mau mencaci maki #AHY dan Pepo Memo nya?! Kalian hrs mengemis minta suara 17% kpd orang2 yang selama ini kalian hina!!!!!!,maki,Agus-Sylvi,0.0,mencaci,-5.0,"[0.0098, 0.0098, 0.9804]",mencaci maki #ahy,1
49,Masih mau mencaci maki #AHY dan Pepo Memo nya?! Kalian hrs mengemis minta suara 17% kpd orang2 yang selama ini kalian hina!!!!!!,suara,Agus-Sylvi,0.0,minta,2.0,"[0.9524, 0.0238, 0.0238]",minta suara 17,1
50,Golput lebih tinggi daripada pemilih #AHY ya nampaknya. #pilkadadki2017,golput,Agus-Sylvi,0.0,tinggi,3.0,"[0.9677, 0.0161, 0.0161]",golput lebih,1
50,Golput lebih tinggi daripada pemilih #AHY ya nampaknya. #pilkadadki2017,pemilih,Agus-Sylvi,0.0,tinggi,3.0,"[0.9677, 0.0161, 0.0161]",daripada pemilih #ahy,1
51,Kalau merhatiin relawan #AHY saat ini minta rehat itu karena ada hal yang ganjal mungkin harus ada Islah dengan relawan #AniesSandi dulu.,hal,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada hal yang,1
51,Kalau merhatiin relawan #AHY saat ini minta rehat itu karena ada hal yang ganjal mungkin harus ada Islah dengan relawan #AniesSandi dulu.,rehat,Agus-Sylvi,0.0,minta,2.0,"[0.9524, 0.0238, 0.0238]",minta rehat itu,1
51,Kalau merhatiin relawan #AHY saat ini minta rehat itu karena ada hal yang ganjal mungkin harus ada Islah dengan relawan #AniesSandi dulu.,islah,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada islah dengan,1
51,Kalau merhatiin relawan #AHY saat ini minta rehat itu karena ada hal yang ganjal mungkin harus ada Islah dengan relawan #AniesSandi dulu.,saat,Agus-Sylvi,0.0,minta,2.0,"[0.9524, 0.0238, 0.0238]",#ahy saat ini,1
52,#AHY pakar mantan sby Ini Surat Anas Urbaningrum Dari Jeruji Besi Sindiran Buat Mantan?,sby,Agus-Sylvi,0.0,pakar,-1.0,"[0.0385, 0.1923, 0.7692]",mantan sby ini,1
52,#AHY pakar mantan sby Ini Surat Anas Urbaningrum Dari Jeruji Besi Sindiran Buat Mantan?,mantan,Agus-Sylvi,0.0,pakar,-1.0,"[0.0385, 0.1923, 0.7692]",pakar mantan sby,1
53,Jangan tanya aku. aku sekeluarga pemilih #AHY. Kalau program DP 0% nyata. aku sekeluarga milih #3. https://twitter.com/totonih/status/,#3,Agus-Sylvi,0.0,milih,-2.0,"[0.0238, 0.0238, 0.9524]",milih #3 .,1
53,Jangan tanya aku. aku sekeluarga pemilih #AHY. Kalau program DP 0% nyata. aku sekeluarga milih #3. https://twitter.com/totonih/status/,sekeluarga,Agus-Sylvi,0.0,tanya,-2.0,"[0.0238, 0.0238, 0.9524]",aku sekeluarga pemilih,1
54,#AHY-Sylvi Anies-Sandiaga Basuki-Djarot Debat Pilkada DKI 2017 Jangan Jual Mimpi Demi Jadi Gubernur...,#ahy,Agus-Sylvi,0.0,jual,-1.0,"[0.0385, 0.1923, 0.7692]",#ahy -,1
54,#AHY-Sylvi Anies-Sandiaga Basuki-Djarot Debat Pilkada DKI 2017 Jangan Jual Mimpi Demi Jadi Gubernur...,gubernur.,Anies-Sandi,0.317,jadi,-1.0,"[0.0385, 0.1923, 0.7692]",jadi gubernur.,1
54,#AHY-Sylvi Anies-Sandiaga Basuki-Djarot Debat Pilkada DKI 2017 Jangan Jual Mimpi Demi Jadi Gubernur...,jadi,Anies-Sandi,0.317,jual,-1.0,"[0.0385, 0.1923, 0.7692]",demi jadi gubernur.,1
54,#AHY-Sylvi Anies-Sandiaga Basuki-Djarot Debat Pilkada DKI 2017 Jangan Jual Mimpi Demi Jadi Gubernur...,dki,Agus-Sylvi,0.0,debat,-3.0,"[0.0161, 0.0161, 0.9677]",pilkada dki 2017,1
54,#AHY-Sylvi Anies-Sandiaga Basuki-Djarot Debat Pilkada DKI 2017 Jangan Jual Mimpi Demi Jadi Gubernur...,mimpi,Agus-Sylvi,0.0,jual,-1.0,"[0.0385, 0.1923, 0.7692]",jual mimpi demi,1
54,#AHY-Sylvi Anies-Sandiaga Basuki-Djarot Debat Pilkada DKI 2017 Jangan Jual Mimpi Demi Jadi Gubernur...,jangan,Agus-Sylvi,0.0,jual,-1.0,"[0.0385, 0.1923, 0.7692]",2017 jangan jual,1
55,ahhhh bukannya karena bang aji ada disitu yang bikin kalah #AHY?,#ahy,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",kalah #ahy ?,1
55,ahhhh bukannya karena bang aji ada disitu yang bikin kalah #AHY?,bang,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",karena bang aji,1
55,ahhhh bukannya karena bang aji ada disitu yang bikin kalah #AHY?,disitu,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",ada disitu yang,1
56,Mungkin saya dengan rendah hati bisa meminta pendukung paslon 1 yang masih berat hati untuk melihat foto ini sejenak #AHY,#ahy,Agus-Sylvi,0.0,sejenak,1.0,"[0.7692, 0.1923, 0.0385]",sejenak #ahy,1
56,Mungkin saya dengan rendah hati bisa meminta pendukung paslon 1 yang masih berat hati untuk melihat foto ini sejenak #AHY,pendukung,Agus-Sylvi,0.0,meminta,1.0,"[0.7692, 0.1923, 0.0385]",meminta pendukung paslon,1
56,Mungkin saya dengan rendah hati bisa meminta pendukung paslon 1 yang masih berat hati untuk melihat foto ini sejenak #AHY,hati,Agus-Sylvi,0.0,"meminta,berat",1.0,"[0.7692, 0.1923, 0.0385]",rendah hati bisa,1
56,Mungkin saya dengan rendah hati bisa meminta pendukung paslon 1 yang masih berat hati untuk melihat foto ini sejenak #AHY,foto,Agus-Sylvi,0.0,melihat,3.0,"[0.9677, 0.0161, 0.0161]",melihat foto ini,1
56,Mungkin saya dengan rendah hati bisa meminta pendukung paslon 1 yang masih berat hati untuk melihat foto ini sejenak #AHY,paslon,Agus-Sylvi,0.0,pendukung,4.0,"[0.9756, 0.0122, 0.0122]",pendukung paslon 1,1
57,Aku bangga jadi anak memo. #AHY #moshing,anak,Agus-Sylvi,0.0,jadi,1.0,"[0.7692, 0.1923, 0.0385]",jadi anak memo.,1
58,Pendukung #AHY sulit melupakan bully2 seperti ini,#ahy,Agus-Sylvi,0.0,pendukung,4.0,"[0.9756, 0.0122, 0.0122]",pendukung #ahy sulit,1
60,anggap saja bisa sebulan kemudian pada dijual (pindah tangan) ke orang2 elit partai gerindra dan pks #pilkadadki #ahy,tangan,Agus-Sylvi,0.0,pindah,1.0,"[0.7692, 0.1923, 0.0385]",pindah tangan ),1
61,#AHY antasari konferensi pers sby sby Konferensi Pers SBY seperti Rengekan Anak Kecil,kecil,Agus-Sylvi,0.0,anak,-3.0,"[0.0161, 0.0161, 0.9677]",anak kecil,1
61,#AHY antasari konferensi pers sby sby Konferensi Pers SBY seperti Rengekan Anak Kecil,sby,Agus-Sylvi,0.0,konferensi,2.0,"[0.9524, 0.0238, 0.0238]",pers sby sby,1
61,#AHY antasari konferensi pers sby sby Konferensi Pers SBY seperti Rengekan Anak Kecil,konferensi,Agus-Sylvi,0.0,konferensi,2.0,"[0.9524, 0.0238, 0.0238]",antasari konferensi pers,1
61,#AHY antasari konferensi pers sby sby Konferensi Pers SBY seperti Rengekan Anak Kecil,pers,Agus-Sylvi,0.0,konferensi,2.0,"[0.9524, 0.0238, 0.0238]",konferensi pers sby,1
62,Tim yang tidak pernah tidur #ahy,#ahy,Agus-Sylvi,0.0,tidur,-3.0,"[0.0161, 0.0161, 0.9677]",tidur #ahy,1
63,Coba beretika bila ingin dukungan dari konstituen setia #AHY. Jangan menipu dengan membuat meme dan berita palsu. Rachland Nashidik,konstituen,Agus-Sylvi,0.0,dukungan,4.0,"[0.9756, 0.0122, 0.0122]",dari konstituen setia,1
64,Kasihan #AHY Tidak menyadari ada musuh dalam sarung Selfienya sebagai motivasi terselubung hmmm.,#ahy,Agus-Sylvi,0.0,kasihan,-4.0,"[0.0122, 0.0122, 0.9756]",kasihan #ahy tidak,1
64,Kasihan #AHY Tidak menyadari ada musuh dalam sarung Selfienya sebagai motivasi terselubung hmmm.,kasihan,Agus-Sylvi,0.0,menyadari,-2.0,"[0.0238, 0.0238, 0.9524]",kasihan #ahy,1
64,Kasihan #AHY Tidak menyadari ada musuh dalam sarung Selfienya sebagai motivasi terselubung hmmm.,sarung,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",dalam sarung selfie,1
64,Kasihan #AHY Tidak menyadari ada musuh dalam sarung Selfienya sebagai motivasi terselubung hmmm.,selfie,Agus-Sylvi,0.0,sarung,3.0,"[0.9677, 0.0161, 0.0161]",sarung selfie nya,1
64,Kasihan #AHY Tidak menyadari ada musuh dalam sarung Selfienya sebagai motivasi terselubung hmmm.,motivasi,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",sebagai motivasi terselubung,1
64,Kasihan #AHY Tidak menyadari ada musuh dalam sarung Selfienya sebagai motivasi terselubung hmmm.,musuh,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",ada musuh dalam,1
65,amieeennnnn dan tidak lupa dengan janji2 manis saat kampanye..#AHY Sang Mayor Sejati,kampanye.,Agus-Sylvi,0.0,lupa,-1.0,"[0.0385, 0.1923, 0.7692]",saat kampanye.,1
65,amieeennnnn dan tidak lupa dengan janji2 manis saat kampanye..#AHY Sang Mayor Sejati,janji2,Agus-Sylvi,0.0,lupa,-1.0,"[0.0385, 0.1923, 0.7692]",dengan janji2 manis,1
66,Pada Pilkada DKI AHY dan SBY jadi target hoax dan fitnah yang dilakukan akun-akun pendukung Ahok.,target,Agus-Sylvi,0.0,jadi,1.0,"[0.7692, 0.1923, 0.0385]",jadi target hoax,1
66,Pada Pilkada DKI AHY dan SBY jadi target hoax dan fitnah yang dilakukan akun-akun pendukung Ahok.,ahok,Ahok-Djarot,0.4602,pendukung,4.0,"[0.9756, 0.0122, 0.0122]",pendukung ahok .,1
66,Pada Pilkada DKI AHY dan SBY jadi target hoax dan fitnah yang dilakukan akun-akun pendukung Ahok.,pilkada,Agus-Sylvi,0.0,jadi,1.0,"[0.7692, 0.1923, 0.0385]",pada pilkada dki,1
66,Pada Pilkada DKI AHY dan SBY jadi target hoax dan fitnah yang dilakukan akun-akun pendukung Ahok.,fitnah,Anies-Sandi,0.317,hoax,-5.0,"[0.0098, 0.0098, 0.9804]",dan fitnah yang,1
67,AHY masih mentah tapi mau dikarbit demokrat melihat pilkada dki mereka tahu bahwa kemenangan pemilu cukup memakai sentimen sara saja,sara,Agus-Sylvi,0.0,sentimen,-3.0,"[0.0161, 0.0161, 0.9677]",sentimen sara saja,1
67,AHY masih mentah tapi mau dikarbit demokrat melihat pilkada dki mereka tahu bahwa kemenangan pemilu cukup memakai sentimen sara saja,pilkada,Agus-Sylvi,0.0,melihat,3.0,"[0.9677, 0.0161, 0.0161]",melihat pilkada dki,1
68,Akibat pernyataan Antasari suara AHY melorot pada Pilkada DKI.,pernyataan,Agus-Sylvi,0.0,melorot,1.0,"[0.7692, 0.1923, 0.0385]",akibat pernyataan antasari,1
68,Akibat pernyataan Antasari suara AHY melorot pada Pilkada DKI.,pilkada,Agus-Sylvi,0.0,melorot,1.0,"[0.7692, 0.1923, 0.0385]",pada pilkada dki,1
69,Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri,kubu,Agus-Sylvi,0.0,kampanye,-3.0,"[0.0161, 0.0161, 0.9677]",di kubu ahy,1
69,Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri,program,Agus-Sylvi,0.0,"serang,kampanye",-7.0,"[0.007, 0.007, 0.9859]",serang program ahy,2
69,Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri,pendukung,Ahok-Djarot,0.4602,kampanye,-3.0,"[0.0161, 0.0161, 0.9677]",ahy pendukung ahok,1
69,Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri,bulan,Agus-Sylvi,0.0,serang,-4.0,"[0.0122, 0.0122, 0.9756]",enam bulan kampanye,1
69,Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri,ahok,Ahok-Djarot,0.4602,pendukung,4.0,"[0.9756, 0.0122, 0.0122]",pendukung ahok sibuk,1
69,Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri,pilkada,Agus-Sylvi,0.0,kampanye,-3.0,"[0.0161, 0.0161, 0.9677]",kampanye pilkada di,1
69,Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri,kampanye,Agus-Sylvi,0.0,bulan,-1.0,"[0.0385, 0.1923, 0.7692]",bulan kampanye pilkada,1
70,(13) namun apa yang dicontohkan AHY dan pendukungnya tak terjadi paska putaran kedua Pilkada DKI Jakarta. Perentangan menjadi semakin tajam.,putaran,Agus-Sylvi,0.0,terjadi,-3.0,"[0.0161, 0.0161, 0.9677]",paska putaran kedua,1
71,AHY dan Tim berjalan menjauh dari hiruk pikuk Pilkada. Melanjutkan perjalanan panjang politik mereka dengan rasa kecewa @panca66 @bambangelf,@panca66,Agus-Sylvi,0.0,rasa,-2.0,"[0.0238, 0.0238, 0.9524]",kecewa @panca66 @bambangelf,1
71,AHY dan Tim berjalan menjauh dari hiruk pikuk Pilkada. Melanjutkan perjalanan panjang politik mereka dengan rasa kecewa @panca66 @bambangelf,pikuk,Agus-Sylvi,0.0,hiruk,1.0,"[0.7692, 0.1923, 0.0385]",hiruk pikuk pilkada,1
71,AHY dan Tim berjalan menjauh dari hiruk pikuk Pilkada. Melanjutkan perjalanan panjang politik mereka dengan rasa kecewa @panca66 @bambangelf,pilkada,Agus-Sylvi,0.0,hiruk,1.0,"[0.7692, 0.1923, 0.0385]",pikuk pilkada .,1
71,AHY dan Tim berjalan menjauh dari hiruk pikuk Pilkada. Melanjutkan perjalanan panjang politik mereka dengan rasa kecewa @panca66 @bambangelf,hiruk,Agus-Sylvi,0.0,menjauh,-3.0,"[0.0161, 0.0161, 0.9677]",dari hiruk pikuk,1
72,Ketika AHY kalah & berpidato semua timnya terdiam menangis lalu setelah itu mereka melepaskan diri dari pilkada DKI. @panca66 @bambangelf,ahy,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",ketika ahy kalah,1
72,Ketika AHY kalah & berpidato semua timnya terdiam menangis lalu setelah itu mereka melepaskan diri dari pilkada DKI. @panca66 @bambangelf,pilkada,Agus-Sylvi,0.0,melepaskan,-5.0,"[0.0098, 0.0098, 0.9804]",dari pilkada dki.,1
73,sejujurnya penilaian subyektif saya terlalu cepat bila AHY 2019. Kalah di pilkada bukan modal tapi catatan negatif.,pilkada,Agus-Sylvi,0.0,kalah,4.0,"[0.9756, 0.0122, 0.0122]",di pilkada bukan,1
73,sejujurnya penilaian subyektif saya terlalu cepat bila AHY 2019. Kalah di pilkada bukan modal tapi catatan negatif.,ahy,Agus-Sylvi,0.0,cepat,3.0,"[0.9677, 0.0161, 0.0161]",bila ahy 2019,1
73,sejujurnya penilaian subyektif saya terlalu cepat bila AHY 2019. Kalah di pilkada bukan modal tapi catatan negatif.,sejujur,Agus-Sylvi,0.0,cepat,3.0,"[0.9677, 0.0161, 0.0161]",sejujur nya,1
73,sejujurnya penilaian subyektif saya terlalu cepat bila AHY 2019. Kalah di pilkada bukan modal tapi catatan negatif.,catatan,Agus-Sylvi,0.0,modal,-2.0,"[0.0238, 0.0238, 0.9524]",tapi catatan negatif,1
74,Tolak bajingan tengik AHY tukang sogok pemilih ini. Bangsat AHY ini sungguh berbahaya,bangsat,Agus-Sylvi,0.0,berbahaya,-4.0,"[0.0122, 0.0122, 0.9756]",bangsat ahy,1
74,Tolak bajingan tengik AHY tukang sogok pemilih ini. Bangsat AHY ini sungguh berbahaya,ahy,Agus-Sylvi,0.0,bangsat,-5.0,"[0.0098, 0.0098, 0.9804]",tengik ahy tukang,1
74,Tolak bajingan tengik AHY tukang sogok pemilih ini. Bangsat AHY ini sungguh berbahaya,sogok,Agus-Sylvi,0.0,tukang,-2.0,"[0.0238, 0.0238, 0.9524]",tukang sogok pemilih,1
74,Tolak bajingan tengik AHY tukang sogok pemilih ini. Bangsat AHY ini sungguh berbahaya,bajingan,Agus-Sylvi,0.0,tolak,-4.0,"[0.0122, 0.0122, 0.9756]",tolak bajingan tengik,1
74,Tolak bajingan tengik AHY tukang sogok pemilih ini. Bangsat AHY ini sungguh berbahaya,pemilih,Agus-Sylvi,0.0,sogok,-4.0,"[0.0122, 0.0122, 0.9756]",sogok pemilih ini,1
75,tolak ahy yang berpolitik membawa agama #AHYMaininSARA,ahy,Agus-Sylvi,0.0,tolak,-4.0,"[0.0122, 0.0122, 0.9756]",tolak ahy yang,1
75,tolak ahy yang berpolitik membawa agama #AHYMaininSARA,#ahymaininsara,Agus-Sylvi,0.0,agama,-3.0,"[0.0161, 0.0161, 0.9677]",agama #ahymaininsara,1
76,Astaga ini pendukung AHY tidak terima sekali dengan hasil survey harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro,semangat,Agus-Sylvi,0.0,tolak,-4.0,"[0.0122, 0.0122, 0.9756]",lebih semangat #efeknontonmetro,1
76,Astaga ini pendukung AHY tidak terima sekali dengan hasil survey harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro,acuan,Agus-Sylvi,0.0,tolak,-4.0,"[0.0122, 0.0122, 0.9756]",tolak acuan untuk,1
76,Astaga ini pendukung AHY tidak terima sekali dengan hasil survey harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro,pendukung,Agus-Sylvi,0.0,terima,-2.0,"[0.0238, 0.0238, 0.9524]",ini pendukung ahy,1
76,Astaga ini pendukung AHY tidak terima sekali dengan hasil survey harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro,hasil,Agus-Sylvi,0.0,terima,-2.0,"[0.0238, 0.0238, 0.9524]",dengan hasil survey,1
76,Astaga ini pendukung AHY tidak terima sekali dengan hasil survey harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro,ahy,Agus-Sylvi,0.0,pendukung,-4.0,"[0.0122, 0.0122, 0.9756]",pendukung ahy tidak,1
76,Astaga ini pendukung AHY tidak terima sekali dengan hasil survey harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro,astaga,Agus-Sylvi,0.0,terima,-2.0,"[0.0238, 0.0238, 0.9524]",astaga ini,1
77,Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY,ukur,Agus-Sylvi,0.0,tolak,-4.0,"[0.0122, 0.0122, 0.9756]",tolak ukur kedewasaan,1
77,Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY,kedewasaan,Agus-Sylvi,0.0,tolak,-4.0,"[0.0122, 0.0122, 0.9756]",ukur kedewasaan warga,1
77,Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY,pikir,Agus-Sylvi,0.0,pola,3.0,"[0.9677, 0.0161, 0.0161]",pola pikir warga,1
77,Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY,pola,Agus-Sylvi,0.0,primitif,3.0,"[0.9677, 0.0161, 0.0161]",nya pola pikir,1
77,Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY,warga,Agus-Sylvi,0.0,pola,3.0,"[0.9677, 0.0161, 0.0161]",kedewasaan warga dki,1
78,Suara Warga Cuma Dihargai SEMBAKO TOLAK AHY Sudah melakukan penyuapan kepada warga @Abaaah @MurtadhaOne @RinjaniJB @fariz1234 @ananghijau,warga,Agus-Sylvi,0.0,suara,2.0,"[0.9524, 0.0238, 0.0238]",suara warga cuma,1
79,Sejak AHY tidak ikut pilkada lagi sudah tidak asyik ya,ahy,Agus-Sylvi,0.0,ikut,3.0,"[0.9677, 0.0161, 0.0161]",sejak ahy tidak,1
79,Sejak AHY tidak ikut pilkada lagi sudah tidak asyik ya,pilkada,Agus-Sylvi,0.0,ikut,3.0,"[0.9677, 0.0161, 0.0161]",ikut pilkada lagi,1
80,tinggal seleksi tendemnya. Di pilkada DKI AHY kalah karena tendemnya salah pilih. Malah mengurangi kualitas AHY,tendemnya,Agus-Sylvi,0.0,pilih,-2.0,"[0.0238, 0.0238, 0.9524]",seleksi tendemnya .,1
80,tinggal seleksi tendemnya. Di pilkada DKI AHY kalah karena tendemnya salah pilih. Malah mengurangi kualitas AHY,ahy,Agus-Sylvi,0.0,kualitas,4.0,"[0.9756, 0.0122, 0.0122]",dki ahy kalah,1
80,tinggal seleksi tendemnya. Di pilkada DKI AHY kalah karena tendemnya salah pilih. Malah mengurangi kualitas AHY,pilkada,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",di pilkada dki,1
80,tinggal seleksi tendemnya. Di pilkada DKI AHY kalah karena tendemnya salah pilih. Malah mengurangi kualitas AHY,seleksi,Agus-Sylvi,0.0,tinggal,1.0,"[0.7692, 0.1923, 0.0385]",tinggal seleksi tendemnya,1
81,Ternyata segelintir pendukung AHY merasa ditikung di saat terakhir karena adanya tweet dari akun resmi parpol pendukung Anies-Sandi #Pilkada,anies,Anies-Sandi,0.5368,pendukung,4.0,"[0.9756, 0.0122, 0.0122]",pendukung anies -,1
81,Ternyata segelintir pendukung AHY merasa ditikung di saat terakhir karena adanya tweet dari akun resmi parpol pendukung Anies-Sandi #Pilkada,ahy,Agus-Sylvi,0.0,pendukung,4.0,"[0.9756, 0.0122, 0.0122]",pendukung ahy merasa,1
81,Ternyata segelintir pendukung AHY merasa ditikung di saat terakhir karena adanya tweet dari akun resmi parpol pendukung Anies-Sandi #Pilkada,segelintir,Agus-Sylvi,0.0,merasa,-2.0,"[0.0238, 0.0238, 0.9524]",ternyata segelintir pendukung,1
82,AHY Menanggung Akibat Cuitan Ayahnya yang Tak Produktif.,cuitan,Agus-Sylvi,0.0,menanggung,-2.0,"[0.0238, 0.0238, 0.9524]",akibat cuitan ayah,1
82,AHY Menanggung Akibat Cuitan Ayahnya yang Tak Produktif.,ahy,Agus-Sylvi,0.0,menanggung,-2.0,"[0.0238, 0.0238, 0.9524]",ahy menanggung,1
83,kering sudah darah @ahy saatnya menghisap darah @anisandi mumpung stok darahnya bergudang-gudang darah hantu diminum setan #pilkadadki,@anisandi,Agus-Sylvi,0.0,mumpung,2.0,"[0.9524, 0.0238, 0.0238]",darah @anisandi mumpung,1
83,kering sudah darah @ahy saatnya menghisap darah @anisandi mumpung stok darahnya bergudang-gudang darah hantu diminum setan #pilkadadki,saat,Agus-Sylvi,0.0,menghisap,-1.0,"[0.0385, 0.1923, 0.7692]",@ahy saat nya,1
83,kering sudah darah @ahy saatnya menghisap darah @anisandi mumpung stok darahnya bergudang-gudang darah hantu diminum setan #pilkadadki,darah,Agus-Sylvi,0.0,"kering,stok,menghisap",-7.0,"[0.007, 0.007, 0.9859]",sudah darah @ahy,3
83,kering sudah darah @ahy saatnya menghisap darah @anisandi mumpung stok darahnya bergudang-gudang darah hantu diminum setan #pilkadadki,stok,Agus-Sylvi,0.0,mumpung,2.0,"[0.9524, 0.0238, 0.0238]",mumpung stok darah,1
83,kering sudah darah @ahy saatnya menghisap darah @anisandi mumpung stok darahnya bergudang-gudang darah hantu diminum setan #pilkadadki,@ahy,Agus-Sylvi,0.0,kering,-3.0,"[0.0161, 0.0161, 0.9677]",darah @ahy saat,1
84,Sebenarnya reaksi pendukung AHY ini tak perlu bersikap Baper seperti itu karena tak ada yang mau jadi pecundang di ajang Pilkada #PilkadaDK,pendukung,Agus-Sylvi,0.0,reaksi,-2.0,"[0.0238, 0.0238, 0.9524]",reaksi pendukung ahy,1
84,Sebenarnya reaksi pendukung AHY ini tak perlu bersikap Baper seperti itu karena tak ada yang mau jadi pecundang di ajang Pilkada #PilkadaDK,ahy,Agus-Sylvi,0.0,pendukung,-4.0,"[0.0122, 0.0122, 0.9756]",pendukung ahy ini,1
84,Sebenarnya reaksi pendukung AHY ini tak perlu bersikap Baper seperti itu karena tak ada yang mau jadi pecundang di ajang Pilkada #PilkadaDK,reaksi,Agus-Sylvi,0.0,perlu,-2.0,"[0.0238, 0.0238, 0.9524]",sebenarnya reaksi pendukung,1
